URL Source,Article,Summary
https://www.bbc.com/tamil/india-40484751,26 வார கருவை கலைக்க உச்ச நீதிமன்றம் அனுமதி,"பெண்ணின் கருவில் வளரும் 26 வார சிசு குறைபாடுகளுடன் உள்ளதால், அதை கலைக்க இந்திய உச்ச நீதிமன்றம் அனுமதி அளித்து தீர்ப்பளித்துள்ளது. அரிதான வழக்காக இந்த விவகாரத்தைக் கருதி, இந்த தீர்ப்பை உச்ச நீதிமன்றம் அளித்தது."
https://www.bbc.com/tamil/india-43637453,நாளிதழ்களில் இன்று: அரசியலில் ரஜினிகாந்தை எதிர்க்கும் சூழ்நிலை வந்தால் எதிர்ப்பேன் - கமல் ஹாசன்,"முக்கிய இந்திய நாளிதழ்களில், இன்று வெளியான பிரதான செய்திகளில் சிலவற்றைத் தொகுத்து வழங்கியுள்ளோம். தினத்தந்தி - ""அரசியலில் ரஜினிகாந்தை எதிர்க்கும் சூழ்நிலை வந்தால் எதிர்ப்பேன்"""
https://www.bbc.com/tamil/india-53573754,EIA 2020 தமிழ் நாட்டில் மக்கள் சக்தி காப்பாற்றிய இரு மலைகள்: சுற்றுச்சூழல் கருத்து கேட்பின் தாக்கம்,"பெரிய தொழில், சுரங்கத் திட்டங்களைத் தொடங்குவதற்கு அப்பகுதி மக்களிடையே கருத்துக் கேட்பு கூட்டம் நடத்துவது கட்டாயம் என்று தற்போது இருக்கும் விதியை திருத்தி கருத்துக் கேட்புக் கூட்டம் கட்டாயமில்லை என்று ஆக்கும் வகையில் வரைவு அறிவிக்கை வெளியிட்டுள்ளது இந்திய அரசு."
https://www.bbc.com/tamil/global-43763494,"சிரியா மீது அமெரிக்கக் கூட்டணிப் படைகள் தாக்குதல், தலைநகரில் போராட்டம்","அமெரிக்கா, பிரிட்டன் மற்றும் பிரான்ஸ் ஆகிய நாடுகளின் படைகள் சிரியா அரசு ரசாயன ஆயுதங்களை தயாரிக்கும் மற்றும் சேமிக்கும் இடங்கள் என்று சந்தேகிக்கப்படும் இடங்கள் மீது, உள்ளூர் நேரப்படி இன்று அதிகாலை முதல் தாக்குதல் நடத்தி வருகின்றன."
https://www.bbc.com/tamil/india-42624278,ஜல்லிக்கட்டு ஆதரவு போராட்டங்கள்: 'அ' முதல் 'ஃ' வரை,"கடந்த 2016 ஆம் ஆண்டு, நவம்பர் மாதம், 16 ஆம் தேதி உச்சநீதிமன்றம் ஜல்லிக்கட்டு விவகாரத்தில் தமிழக அரசு பதிவு செய்த சீராய்வு மனு ஒன்றை தள்ளுபடி செய்தது. இதன் காரணமாக இந்த ஆண்டு ஜல்லிக்கட்டு நடைபெறுமா என்பது குழப்பமாக இருந்தது. உண்ணாவிரதப் போராட்டம்:"
https://www.bbc.com/tamil/sport-44497233,2018 உலகக் கோப்பை கால்பந்து: இன்று விளையாடுகிறார் ரொனால்டோ,"2018 உலக கோப்பை கால்பந்து போட்டிகள் வியாழக்கிழமை ரஷ்யாவில் தொடங்கிய நிலையில், இன்று வெள்ளிக்கிழமை நடைபெறும் மூன்று போட்டி ஆட்டங்களில் பிரபல நட்சத்திர வீரர்கள் பலர் விளையாடவுள்ளனர்."
https://www.bbc.com/tamil/india-49175474,பாஜக எம்.எல்.ஏ. மீது வன்புணர்வு புகார்: உன்னாவ் பெண்ணின் கடிதம் பற்றி உச்சநீதிமன்ற தலைமை நீதிபதி ரஞ்சன் கோகோய் கேள்வி,பாஜக எம்.எல்.ஏ.வால் வன்புணர்வு செய்யப்பட்டதாக சொல்லப்படும் பெண் தாம் ஆபத்தில் இருப்பதாகத் தெரிவித்து உச்சநீதிமன்றத்துக்கு அனுப்பிய கடிதத்தை தங்கள் முன் சமர்ப்பிக்காதது ஏன் என்று உச்சநீதிமன்ற தலைமைச் செயலாளரிடம் கேள்வி எழுப்பியுள்ளார் இந்தியத் தலைமை நீதிபதி ரஞ்சன் கோகோய்.
https://www.bbc.com/tamil/sri-lanka-47487170,மன்னார் மனிதப் புதைகுழியின் காலத்தைக் கண்டுபிடித்த அமெரிக்க அறிவியல் ஆய்வு,இலங்கையிலுள்ள மன்னார் மனிதப் புதைக்குழி ஐரோப்பிய ஆதிக்க காலத்திற்கு சொந்தமானது என அமெரிக்காவின் ஃபுளோரிடா மாகாணத்திலுள்ள பீட்டா ஆய்வுக் கூடத்தினால் (Beta Analytic Radiocarbon Dating Laboratory) நடத்தப்பட்ட கார்பன் பரிசோதனையின் மூலம் வெளியாகியுள்ளது.
https://www.bbc.com/tamil/india-50018951,மோதி - ஷி ஜின்பிங் சந்திப்பு: இளநீர் பருகியது முதல் கலை நிகழ்ச்சிகள் வரை - புகைப்படத் தொகுப்பு,இந்திய பிரதமர் நரேந்திர மோதியுடனான சந்திப்பிற்காக இன்று தமிழகம் வந்தார் சீன அதிபர் ஷி ஜின்பிங்.
https://www.bbc.com/tamil/india-41311425,குஜராத் கலவர வழக்கு: நீதிமன்றத்தில் சாட்சியமளித்தார் பாஜக தலைவர் அமித் ஷா,"இந்தியாவை ஆளும் கட்சியான பாரதீய ஜனதா கட்சியின் தலைவர் அமித் ஷா, குஜராத்தின் மாநிலத்தில், 2002 -ஆம் ஆண்டு முஸ்லிம்களுக்கு எதிராக நடந்த கலவரத்தில் தண்டனை பெற்ற முன்னாள் அமைச்சர் மாயா கொட்னானிக்கு ஆதரவாக நீதிமன்றத்தில் சாட்சியாக ஆஜரானார்."
https://www.bbc.com/tamil/sport-48879099,வெற்றியுடன் விடைபெற்ற கிறிஸ் கெயில்; ரசிகர்களை பெரிதும் ஈர்த்த ஆப்கானிஸ்தான்,2019 ஐசிசி உலகக்கோப்பை தொடரில் மேற்கிந்திய தீவுகள் மற்றும் ஆப்கானிஸ்தான் அணிகளுக்கு இடையே லீட்ஸ் மைதானத்தில் நடந்த போட்டியில் 23 ரன்கள் வித்தியாசத்தில் மேற்கிந்திய தீவுகள் அணி வென்றது.
https://www.bbc.com/tamil/india-50065915,சாதிய பாகுபாடு சமூகத்தில் நீங்க என்ன செய்ய வேண்டும்? - நேயர்கள் கருத்து #iamthechange,"சமூகத்தில் சாதிய பாகுபாடு நீங்க, என்ன செய்ய வேண்டும் என்பதை #iamthechange என்ற ஹாஷ்டாகுடன் கருத்துகளைப் பகிர நேயர்களிடம் கோரி இருந்தோம்."
https://www.bbc.com/tamil/global-54899824,செலின் ராணி கவுண்டர்: அமெரிக்க கொரோனா கட்டுப்பாட்டு குழுவில் இருக்கும் தமிழர் - யார் இவர்? பின்னணி என்ன?,அமெரிக்காவின் துணை அதிபராக ஒரு தமிழ் வம்சாவளி பெண் தேர்வு செய்யப்பட்டிருக்கிறார்.
https://www.bbc.com/tamil/sport-41302752,அதிர்ச்சி தொடக்கத்தை அபார வெற்றியாக இந்தியா மாற்றியது எப்படி? 5 காரணங்கள்,ஆஸ்திரேலியா அணிக்கு எதிராக ஞாயிற்றுக்கிழமையன்று சென்னை சேப்பாக்கம் மைதானத்தில் நடந்த கிரிக்கெட் போட்டியில் 26 ரன்கள் வித்தியாசத்தில் இந்தியா வெற்றி பெற்றது.
https://www.bbc.com/tamil/global-53646059,ரத்தினக் கற்கள்: ஒரே இரவில் மில்லியனரான சுரங்க முதலாளிக்கு மீண்டும் அடித்த யோகம்,தான்சானியாவில் கடந்த ஜூன் மாதம் டான்சானைட் என்னும் ஒரு வகை ரத்தினக் கற்களை கண்டறிந்து ஒரே இரவில் மில்லியனரான சுரங்க முதலாளி மீண்டும் ஒரு அரிய கல்லை கண்டறிந்து அதை 20 லட்சம் அமெரிக்க டாலர்களுக்கு விற்றுள்ளார். இது இந்திய மதிப்பில் சுமார் 14 கோடி ஆகும்.
https://www.bbc.com/tamil/sri-lanka-43210515,அம்பாறையில் முஸ்லிம்களுக்கு சொந்தமான இடத்தில் தாக்குதல்,"இலங்கையின் கிழக்கு மாகாணத்தில், அம்பாறை நகரில் ஒரு குழுவினரால் முஸ்லிம்களுக்கு சொந்தமான சில கடைகளும் ஒரு பள்ளிவாசலும் தாக்கபட்டதை அடுத்து அங்கு ஒரு பதற்ற நிலை ஏற்பட்டுள்ளது."
https://www.bbc.com/tamil/science-40679894,நீல் ஆம்ஸ்ட்ராங் பயன்படுத்திய தூசி பை 18 லட்சம் டாலருக்கு ஏலம்,"சந்திரனில் இருந்து முதலாவது மாதிரிகளை சேகரிக்க அமெரிக்க விண்வெளி வீரர் நீல் ஆம்ஸ்ட்ராங் பயன்படுத்திய சந்திர தூசி பை, நியூ யார்க்கில் நடைபெற்ற ஏலத்தில் 18 லட்சம் டாலருக்கு விற்கப்பட்டுள்ளது."
https://www.bbc.com/tamil/india-46932915,பிரதமர் மோதிக்கு வழங்கப்பட்ட 'பிலிப் கோட்லர்' விருது போலியா? உண்மை என்ன? #BBCFactCheck,'நாட்டின் பொருளாதார மற்றும் சமூக அபிவிருத்திக்கு தன்னலமற்ற சேவை' செய்ததற்காக ஃபிலிப் கோட்லர் பிரசிடென்சியல் விருது வழங்கப்பட்டுள்ளதாக சமூக ஊடகத்தின் மூலம் பிரதமர் நரேந்திர மோதி கடந்த 15ஆம் தேதி தெரிவித்தார்.
https://www.bbc.com/tamil/india-42844401,என்கவுண்டரில் சுட்டுக்கொலை: யார் இந்த பயங்கர ரெளடி விக்கி கெளண்டர்?,பஞ்சாப் மாநிலத்தில் போலீசாரால் தேடப்பட்டு வந்த பிரபல ரவுடி விக்கி கௌண்டர் மற்றும் அவரது கூட்டாளியான பிரேமா லஹோரியா ஆகியோர் பஞ்சாப் - ராஜஸ்தான் எல்லைப்பகுதியில் நடத்தப்பட்ட என்கவுண்டரில் சுட்டுக் கொல்லப்பட்டதாக அம்மாநில காவல்துறை தெரிவித்துள்ளது.
https://www.bbc.com/tamil/science-48963623,சர்க்கரை மிகுந்த பானங்கள் புற்றுநோயை உண்டாக்குமா?,"சர்க்கரை மிகுந்த பானங்கள், பழரச பானம், கார்பனேட் செய்த பானங்கள் உள்ளிட்டவை, புற்றுநோய் ஏற்படும் ஆபத்தை அதிகரிக்கச் செய்யும் என்று பிரான்ஸ் விஞ்ஞானிகள் கூறியுள்ளனர்."
https://www.bbc.com/tamil/global-42208644,"டிரம்ப் வாழும் வெள்ளை மாளிகையிலும் எலி, கரப்பான்பூச்சி பிரச்சனை","எலி, கரப்பான் பூச்சி, எறும்பு தொல்லை மற்றும் உடைந்துபோன டாய்லர் சீட் என அமெரிக்க அதிபர் டிரம்ப வாழும் வெள்ளைமாளிகையில் டஜன் கணக்கான பிரச்சனைகள் உள்ளன என்று வெள்ளை மாளிகை ஊழியர்களால் பராமரிப்பு பணியாளர்களிடம் தெரிவிக்கப்பட்டுள்ளது."
https://www.bbc.com/tamil/sri-lanka-48062461,இலங்கை குண்டுவெடிப்பு: பெண் செயற்பாட்டாளரை தீவிரவாதி எனக்கூறி புகைப்படம் வெளியிட்ட போலீஸ்,இலங்கை தற்கொலை குண்டுத் தாக்குதல் தொடர்பில் குற்றப் புலனாய்வு திணைக்களத்தினால் தேடப்படும் 6 சந்தேகநபர்களின் புகைப்படங்களை போலீசார் வியாழக்கிழமை வெளியிட்டிருந்தனர்.
https://www.bbc.com/tamil/india-42503519,2017: அனிதா முதல் மித்தாலி வரை பெண்கள் கடந்து வந்த பாதை,"2017ஆம் ஆண்டி ல் இந்தியா கடந்து வந்த சாதனை பெண்க ளும், அவர்கள் தொடர்பான சில முக்கிய செய்திகளை யும் இங்கு தொகுத்து வழங்கியுள்ளோம். மித்தாலி ராஜ்"
https://www.bbc.com/tamil/global-45629880,15 வீரர்களை இழந்த நிலையிலும் சிரியாவின் வான் பாதுகாப்பை ரஷ்யா மேம்படுத்துவதேன்?,ஒரு இஸ்ரேலிய வான் தாக்குதலின்போது சிரியா படையினர் தவறுதலாக ஒரு ரஷ்ய விமானத்தை சுட்டு வீழ்த்திய நிகழ்வு நடந்த ஒரு வாரத்துக்கு பிறகு தரையில் இருந்து புறப்பட்டு வான் இலக்கை வீழ்த்தும் ஏவுகணைகளை சிரியாவுக்கு அனுப்பவுள்ளதாக ரஷ்யா அறிவித்துள்ளது.
https://www.bbc.com/tamil/science-51799065,"கொரோனா வைரஸ் பூண்டு சாப்பிட்டால் குணமாகுமா? சில வாட்சாப் வதந்திகளும், உண்மையும்",உலகம் முழுவதும் கொரோனா வைரஸ் 100-க்கும் மேற்பட்ட நாடுகளில் பரவி வருகிறது. ஆனால் இதுவரை அதற்குத் தடுப்பு மருந்து ஏதும் கண்டறியப்படவில்லை. இந்நிலையில் கொரோனா வைரஸ் பாதிப்புக்கான மருந்து குறித்தும் பாதுகாப்பாக இருப்பதும் குறித்தும் பல்வேறு வதந்திகள் பரவி வருகின்றன. இதில் மிகவும் ஆபத்தானது முதல் ஆபத்தில்லாதது வரை வகைப்படுத்தப்பட்டுள்ளன.
https://www.bbc.com/tamil/india-51034481,"தமிழ்நாடு அரசியல்: உள்ளாட்சித் தேர்தலில் யாருக்கு வெற்றி, யாருக்கு தோல்வி?","நடந்து முடிந்த உள்ளாட்சித் தேர்தலில் தி.மு.க. கூட்டணி அதிக இடங்களைக் கைப்பற்றியிருக்கிறது. ஆனால், நாடாளுமன்றத் தேர்தலில் பெரும் வெற்றியைப் பெற்ற அக்கட்சிக்கு இது பின்னடைவு என்று ஒரு தரப்பும் ஆளும் கட்சியான அ.தி.மு.கவுக்குத்தான் பின்னடைவு என்று ஒருதரப்பும் விவாதிக்கின்றன. இந்தத் தேர்தல் முடிவுகளை எப்படிப் புரிந்துகொள்வது?"
https://www.bbc.com/tamil/global-52297248,மலேசியாவுக்கு ஹைட்ராக்சி குளோரோகுயின் அனுப்பும் இந்தியா - இரு நாடுகளை இணைத்த கொரோனா வைரஸ்,கொரோனா வைரஸ் தொற்று பரவல் தடுப்பு நடவடிக்கைகளை மலேசிய அரசு தீவிரமாக மேற்கொண்டு வரும் நிலையில் இந்தியாவில் இருந்து ஹைட்ராக்சிகுளோரோகுயின் மாத்திரைகளை இறக்குமதி செய்கிறது மலேசியா.
https://www.bbc.com/tamil/global-44094244,'37 வயதாகும் வரை நான் உடலுறவு கொள்ளவில்லை என வருந்துகிறேன்',"சராசரியாக ஒருவர் தன் கன்னித்தன்மையை தனது பதின்ம வயதின் இறுதியில் இழக்கிறார்கள். ஆனால் இது எல்லார் விஷயத்திலும் உண்மையில்லை. மனைவியை இழந்த ""ஜோசப்"" என்ற 60 வயது நபர் இதை பெரும் அவமானத்திற்குரியதாகவும் ஏமாற்றத்திற்குரியதாகவும் உணர்கிறார். இங்கே அவர் தன் கதையை பகிர்ந்து கொள்கிறார்."
https://www.bbc.com/tamil/arts-and-culture-54282127,பிக் பாஸ் தமிழ் சீசன் 4 - அக்டோபர் 4 முதல் ஆரம்பம்,பிக் பாஸ் சீசன் 4 வரும் அக்டோபர் மாதம் 4ஆம் தேதி தொடங்கும் என்று அதிகாரப்பூர்வமாக அறிவிப்பு வெளிவந்துள்ளது. மற்ற மூன்று சீசன்களை போலவே இதையும் நடிகர் கமல்ஹாசனே தொகுத்து வழங்குகிறார்.
https://www.bbc.com/tamil/global-42747854,பாகிஸ்தான்: பாலியல் குற்றவாளி என தவறான நபரை 'என்கவுன்டர்' செய்த போலீஸ்,பாகிஸ்தானில் குழந்தையை பாலியல் வல்லுறவு செய்து கொலை செய்ததாக தவறான நபரை போலீசார் சுட்டுக் கொன்றதாக எழுந்துள்ள குற்றச்சாட்டு மீது விசாரணை நடத்தப்படும் என்று அதிகாரிகள் தெரிவித்துள்ளனர்.
https://www.bbc.com/tamil/india-45627131,உலகின் மிக அழகான விமான நிலையம் இதுதானோ?,"வடகிழக்கு மாநிலமான சிக்கிமில் இந்தியாவின் 100வது விமான நிலையத்தை இந்தியப் பிரதமர் நரேந்திர மோதி திங்களன்று திறந்துவைத்தார். சிக்கிம் மாநிலத்தைப் போலவே, அதன் விமான நிலையமும் மிகவும் அழகானதாக உள்ளது."
https://www.bbc.com/tamil/india-40625533,நாளை முதல் தினசரி நூதனப் போராட்டம்: மீண்டும் டெல்லியில் தமிழக விவசாயிகள்,"விவசாயக் கடன் ரத்து உள்ளிட்ட கோரிக்கைகளை வலியுறத்தி, நாளை திங்கட்கிழமை முதல் தினசரி நூதனப் போராட்டம் நடைபெறும் என்று தேசிய தென்னிந்திய நதிகள் இணைப்பு விவசாயிகள் சங்கத்தின் மாநிலத் தலைவர் பி. அய்யாக்கண்ணு டெல்லியில் ஞாயிற்றுக்கிழமை மாலை அறிவித்தார்."
